transaction_id,account_id,merchant_id,transaction_type,payment_method,merchant_category,risk_tier,geography,amount,fee_amount,settlement_amount,settlement_days,transaction_date,settlement_date,fraud_flag,settled_flag,transaction_flag,chargeback_flag
TXN-03-04496,ACCT-28886,MERCH-7465,purchase,debit_card,retail,low,US-West,310.92,8.63,302.29,7.0,2025-12-23,2025-12-30,0,1,1,0
TXN-03-01678,ACCT-98847,MERCH-4341,transfer,digital_wallet,entertainment,low,US-Central,4898.53,42.01,4856.52,3.0,2025-12-28,2025-12-31,0,1,1,0
TXN-03-05365,ACCT-68917,MERCH-4798,purchase,credit_card,entertainment,low,US-West,802.12,26.55,775.57,5.0,2025-12-03,2025-12-08,0,1,1,0
TXN-03-00642,ACCT-71501,MERCH-6642,purchase,credit_card,travel,low,US-East,3838.78,100.6,3738.18,2.0,2025-12-21,2025-12-23,0,1,1,0
TXN-03-01961,ACCT-31614,MERCH-4660,purchase,ach,services,low,US-West,497.14,15.62,481.52,6.0,2025-12-14,2025-12-20,0,1,1,0
TXN-03-00174,ACCT-37889,MERCH-6835,purchase,debit_card,travel,medium,US-West,3655.72,49.76,3605.96,5.0,2025-12-21,2025-12-26,0,1,1,0
TXN-03-00849,ACCT-28387,MERCH-6233,transfer,digital_wallet,entertainment,medium,EU-West,4542.63,156.35,4386.28,2.0,2025-12-14,2025-12-16,0,1,1,0
TXN-03-00750,ACCT-21945,MERCH-7418,purchase,digital_wallet,retail,medium,US-East,1557.69,54.08,1503.61,4.0,2025-12-08,2025-12-12,0,1,1,0
TXN-03-04152,ACCT-47562,MERCH-1931,transfer,credit_card,retail,low,US-West,1444.71,29.06,1415.65,3.0,2025-12-20,2025-12-23,0,1,1,0
TXN-03-02115,ACCT-46103,MERCH-1697,purchase,digital_wallet,entertainment,low,APAC,3844.2,64.69,3779.51,7.0,2025-12-10,2025-12-17,0,1,1,0
TXN-03-02609,ACCT-36818,MERCH-6467,transfer,credit_card,entertainment,low,US-West,4457.47,71.03,4386.44,1.0,2025-12-17,2025-12-18,0,1,1,0
TXN-03-01014,ACCT-24869,MERCH-5208,withdrawal,debit_card,services,medium,APAC,2576.59,61.46,2515.13,6.0,2025-12-16,2025-12-22,0,1,1,0
TXN-03-01285,ACCT-40828,MERCH-1824,transfer,credit_card,travel,low,APAC,1637.24,43.5,1593.74,4.0,2025-12-27,2025-12-31,0,1,1,0
TXN-03-00108,ACCT-66301,MERCH-5010,withdrawal,debit_card,services,medium,APAC,3532.21,86.09,3446.12,5.0,2025-12-09,2025-12-14,0,1,1,0
TXN-03-04368,ACCT-81104,MERCH-1407,purchase,ach,food_and_beverage,low,US-East,4928.13,74.87,4853.26,7.0,2025-12-21,2025-12-28,0,1,1,0
TXN-03-00832,ACCT-96792,MERCH-9062,transfer,credit_card,services,high,US-West,1983.16,62.29,1920.87,3.0,2025-12-03,2025-12-06,0,1,1,0
TXN-03-01938,ACCT-45373,MERCH-9277,purchase,credit_card,services,medium,EU-West,3257.05,102.76,3154.29,5.0,2025-12-05,2025-12-10,0,1,1,0
TXN-03-03244,ACCT-46989,MERCH-3983,transfer,debit_card,retail,medium,US-East,1705.51,37.32,1668.19,5.0,2025-12-26,2025-12-31,0,1,1,0
TXN-03-04094,ACCT-76274,MERCH-2348,purchase,ach,services,low,US-West,2211.03,31.83,2179.2,7.0,2025-12-12,2025-12-19,0,1,1,0
TXN-03-03701,ACCT-87740,MERCH-3541,purchase,credit_card,retail,low,APAC,2760.05,32.01,2728.04,5.0,2025-12-17,2025-12-22,0,1,1,0
TXN-03-04011,ACCT-85245,MERCH-6048,withdrawal,wire,retail,low,US-West,1386.17,9.12,1377.05,6.0,2025-12-04,2025-12-10,0,1,1,0
TXN-03-03272,ACCT-25512,MERCH-9026,purchase,credit_card,services,medium,APAC,2245.52,31.02,2214.5,4.0,2025-12-20,2025-12-24,0,1,1,0
TXN-03-00075,ACCT-13189,MERCH-3470,refund,ach,travel,low,US-West,2255.39,29.11,2226.28,5.0,2025-12-26,2025-12-31,0,1,1,1
TXN-03-01881,ACCT-67146,MERCH-8080,purchase,wire,services,high,US-East,4357.29,105.48,4251.81,6.0,2025-12-16,2025-12-22,0,1,1,0
TXN-03-01576,ACCT-42192,MERCH-5243,purchase,credit_card,travel,high,US-West,2457.21,14.63,2442.58,1.0,2025-12-01,2025-12-02,0,1,1,0
TXN-03-03743,ACCT-28835,MERCH-7446,transfer,credit_card,retail,high,US-East,3102.37,55.6,3046.77,3.0,2025-12-25,2025-12-28,0,1,1,0
TXN-03-02267,ACCT-97280,MERCH-2063,purchase,debit_card,travel,medium,US-West,1917.23,39.11,1878.12,4.0,2025-12-22,2025-12-26,0,1,1,0
TXN-03-01892,ACCT-70328,MERCH-5414,refund,wire,entertainment,medium,US-West,2039.28,19.35,2019.93,2.0,2025-12-26,2025-12-28,0,0,1,0
TXN-03-01343,ACCT-70804,MERCH-7085,purchase,wire,food_and_beverage,low,APAC,1529.23,7.67,1521.56,2.0,2025-12-07,2025-12-09,0,0,1,0
TXN-03-04988,ACCT-37834,MERCH-8505,transfer,debit_card,entertainment,low,APAC,3919.18,135.38,3783.8,1.0,2025-12-04,2025-12-05,0,1,1,0
TXN-03-01187,ACCT-93825,MERCH-7464,withdrawal,digital_wallet,food_and_beverage,low,US-Central,356.46,7.34,349.12,3.0,2025-12-03,2025-12-06,0,1,1,0
TXN-03-00848,ACCT-36541,MERCH-6405,purchase,credit_card,entertainment,low,US-East,724.4,22.76,701.64,2.0,2025-12-24,2025-12-26,0,1,1,0
TXN-03-04647,ACCT-13286,MERCH-9639,transfer,ach,travel,low,US-East,3707.71,127.59,3580.12,1.0,2025-12-12,2025-12-13,0,1,1,0
TXN-03-01526,ACCT-77809,MERCH-6035,transfer,digital_wallet,retail,medium,APAC,3977.57,41.07,3936.5,4.0,2025-12-12,2025-12-16,0,1,1,0
TXN-03-00040,ACCT-48441,MERCH-6179,purchase,digital_wallet,travel,low,US-East,1112.74,30.05,1082.69,6.0,2025-12-26,2026-01-01,0,1,1,0
TXN-03-01062,ACCT-59394,MERCH-1032,withdrawal,digital_wallet,food_and_beverage,medium,US-East,560.87,6.12,554.75,2.0,2025-12-09,2025-12-11,0,1,1,0
TXN-03-03195,ACCT-30995,MERCH-5794,withdrawal,debit_card,services,medium,US-Central,3180.91,108.65,3072.26,3.0,2025-12-05,2025-12-08,0,0,1,0
TXN-03-00628,ACCT-23519,MERCH-3021,refund,debit_card,retail,medium,EU-West,4499.41,142.71,4356.7,3.0,2025-12-09,2025-12-12,0,1,1,0
TXN-03-01897,ACCT-48876,MERCH-3648,purchase,credit_card,services,medium,EU-West,4216.46,27.92,4188.54,6.0,2025-12-29,2026-01-04,0,1,1,0
TXN-03-00790,ACCT-76731,MERCH-1500,purchase,credit_card,entertainment,low,APAC,1787.78,53.23,1734.55,5.0,2025-12-27,2026-01-01,0,0,1,0
TXN-03-04765,ACCT-80241,MERCH-5012,purchase,ach,entertainment,low,APAC,4591.6,145.24,4446.36,4.0,2025-12-01,2025-12-05,0,1,1,0
TXN-03-04063,ACCT-13831,MERCH-3250,transfer,debit_card,entertainment,medium,EU-West,28.25,0.52,27.73,7.0,2025-12-16,2025-12-23,0,1,1,0
TXN-03-01519,ACCT-86967,MERCH-6602,purchase,credit_card,travel,low,EU-West,3199.28,19.22,3180.06,4.0,2025-12-22,2025-12-26,0,1,1,0
TXN-03-01784,ACCT-69951,MERCH-6760,transfer,digital_wallet,services,high,APAC,2581.92,65.04,2516.88,5.0,2025-12-23,2025-12-28,0,1,1,0
TXN-03-00048,ACCT-40647,MERCH-8187,withdrawal,credit_card,services,low,US-East,1889.5,47.2,1842.3,7.0,2025-12-11,2025-12-18,0,1,1,0
TXN-03-00825,ACCT-13586,MERCH-3054,purchase,wire,travel,medium,APAC,2360.55,44.9,2315.65,7.0,2025-12-16,2025-12-23,0,1,1,0
TXN-03-01923,ACCT-17517,MERCH-7457,purchase,ach,entertainment,high,US-West,3919.19,27.22,3891.97,1.0,2025-12-07,2025-12-08,0,1,1,0
TXN-03-03194,ACCT-82030,MERCH-4375,purchase,credit_card,food_and_beverage,low,APAC,2290.87,70.43,2220.44,3.0,2025-12-12,2025-12-15,0,1,1,0
TXN-03-04713,ACCT-37143,MERCH-6519,purchase,ach,retail,low,US-Central,2538.42,75.68,2462.74,3.0,2025-12-28,2025-12-31,0,1,1,0
TXN-03-03223,ACCT-56004,MERCH-9146,withdrawal,ach,food_and_beverage,medium,APAC,4652.59,158.97,4493.62,5.0,2025-12-02,2025-12-07,0,1,1,0
TXN-03-00285,ACCT-45438,MERCH-2532,transfer,debit_card,travel,high,US-Central,3668.72,62.02,3606.7,4.0,2025-12-06,2025-12-10,0,1,1,0
TXN-03-00968,ACCT-42507,MERCH-6186,purchase,credit_card,entertainment,low,APAC,4473.92,110.9,4363.02,7.0,2025-12-05,2025-12-12,0,1,1,0
TXN-03-00667,ACCT-12424,MERCH-3180,transfer,debit_card,entertainment,low,EU-West,493.47,3.85,489.62,7.0,2025-12-16,2025-12-23,0,1,1,0
TXN-03-02595,ACCT-87277,MERCH-9131,purchase,ach,food_and_beverage,medium,EU-West,4381.87,58.84,4323.03,2.0,2025-12-29,2025-12-31,0,1,1,0
TXN-03-00021,ACCT-66471,MERCH-2213,purchase,ach,food_and_beverage,medium,EU-West,1917.73,17.39,1900.34,1.0,2025-12-04,2025-12-05,0,1,1,0
TXN-03-01487,ACCT-28736,MERCH-2749,purchase,wire,entertainment,medium,US-West,1267.21,12.99,1254.22,6.0,2025-12-14,2025-12-20,1,1,1,0
TXN-03-00506,ACCT-43658,MERCH-4899,purchase,digital_wallet,food_and_beverage,low,US-East,4973.42,74.83,4898.59,6.0,2025-12-18,2025-12-24,0,1,1,0
TXN-03-02993,ACCT-28273,MERCH-5712,purchase,wire,services,high,US-West,1122.68,38.38,1084.3,3.0,2025-12-06,2025-12-09,0,1,1,0
TXN-03-03295,ACCT-97410,MERCH-8312,purchase,ach,food_and_beverage,low,US-West,2905.66,90.63,2815.03,3.0,2025-12-13,2025-12-16,0,1,1,0
TXN-03-04781,ACCT-49801,MERCH-9636,purchase,digital_wallet,travel,medium,APAC,254.26,4.83,249.43,1.0,2025-12-06,2025-12-07,0,1,1,0
TXN-03-01381,ACCT-86492,MERCH-3662,purchase,credit_card,services,high,EU-West,4107.21,122.07,3985.14,3.0,2025-12-02,2025-12-05,0,1,1,0
TXN-03-01686,ACCT-59220,MERCH-7201,purchase,digital_wallet,entertainment,medium,US-Central,3338.8,72.74,3266.06,7.0,2025-12-14,2025-12-21,0,0,1,0
TXN-03-04163,ACCT-46037,MERCH-2986,purchase,wire,retail,low,APAC,1921.9,38.83,1883.07,7.0,2025-12-22,2025-12-29,0,1,1,0
TXN-03-01017,ACCT-28719,MERCH-6952,transfer,debit_card,entertainment,low,US-West,2995.2,47.37,2947.83,3.0,2025-12-05,2025-12-08,0,1,1,0
TXN-03-01551,ACCT-70672,MERCH-4372,purchase,debit_card,food_and_beverage,medium,US-West,1346.74,10.4,1336.34,7.0,2025-12-03,2025-12-10,0,1,1,0
TXN-03-04853,ACCT-30084,MERCH-3002,withdrawal,wire,food_and_beverage,medium,US-East,2088.12,54.39,2033.73,7.0,2025-12-24,2025-12-31,0,1,1,0
TXN-03-04779,ACCT-31738,MERCH-4715,purchase,wire,services,low,US-East,1926.68,54.0,1872.68,7.0,2025-12-06,2025-12-13,0,1,1,0
TXN-03-00972,ACCT-84099,MERCH-9363,refund,digital_wallet,retail,low,US-East,4712.62,44.98,4667.64,7.0,2025-12-05,2025-12-12,0,1,1,0
TXN-03-04123,ACCT-11505,MERCH-3008,transfer,digital_wallet,retail,low,US-Central,4675.9,33.65,4642.25,3.0,2025-12-02,2025-12-05,0,1,1,0
TXN-03-03578,ACCT-39569,MERCH-5746,withdrawal,ach,services,medium,US-Central,3163.8,54.91,3108.89,2.0,2025-12-02,2025-12-04,0,1,1,1
TXN-03-03381,ACCT-95255,MERCH-6297,transfer,digital_wallet,services,medium,EU-West,4521.44,117.87,4403.57,3.0,2025-12-05,2025-12-08,0,1,1,0
TXN-03-04260,ACCT-27288,MERCH-3517,purchase,credit_card,retail,low,EU-West,3992.16,79.0,3913.16,2.0,2025-12-06,2025-12-08,0,1,1,0
TXN-03-00026,ACCT-94525,MERCH-2176,withdrawal,wire,entertainment,medium,EU-West,4820.32,87.87,4732.45,3.0,2025-12-15,2025-12-18,0,1,1,0
TXN-03-03557,ACCT-93153,MERCH-5332,purchase,ach,retail,medium,EU-West,1096.71,35.71,1061.0,1.0,2025-12-27,2025-12-28,0,1,1,0
TXN-03-04418,ACCT-91711,MERCH-2238,purchase,digital_wallet,retail,medium,US-East,2603.86,14.68,2589.18,5.0,2025-12-03,2025-12-08,0,1,1,0
TXN-03-03367,ACCT-11838,MERCH-1847,purchase,credit_card,food_and_beverage,medium,APAC,3134.75,59.16,3075.59,1.0,2025-12-12,2025-12-13,0,1,1,0
TXN-03-01620,ACCT-90066,MERCH-7429,purchase,digital_wallet,food_and_beverage,high,US-Central,3883.36,37.12,3846.24,1.0,2025-12-02,2025-12-03,0,1,1,0
TXN-03-01903,ACCT-37140,MERCH-5353,purchase,wire,retail,low,APAC,917.84,17.24,900.6,7.0,2025-12-03,2025-12-10,0,1,1,0
TXN-03-03228,ACCT-16199,MERCH-9831,refund,wire,services,low,EU-West,1084.3,15.07,1069.23,3.0,2025-12-15,2025-12-18,0,1,1,0
TXN-03-04692,ACCT-48082,MERCH-6373,purchase,wire,retail,medium,US-East,3395.91,57.12,3338.79,7.0,2025-12-08,2025-12-15,1,0,1,0
TXN-03-04040,ACCT-50885,MERCH-3879,withdrawal,wire,entertainment,low,US-Central,1445.41,32.41,1413.0,1.0,2025-12-28,2025-12-29,0,1,1,0
TXN-03-05106,ACCT-40975,MERCH-4834,purchase,wire,entertainment,high,US-East,1613.6,29.71,1583.89,4.0,2025-12-30,2026-01-03,0,1,1,0
TXN-03-02625,ACCT-93196,MERCH-1554,purchase,digital_wallet,entertainment,low,US-East,182.97,3.51,179.46,5.0,2025-12-14,2025-12-19,0,1,1,0
TXN-03-04887,ACCT-87595,MERCH-7842,purchase,wire,travel,low,US-West,2514.79,77.13,2437.66,5.0,2025-12-25,2025-12-30,0,1,1,0
TXN-03-00737,ACCT-15393,MERCH-9467,purchase,ach,travel,low,EU-West,956.81,23.88,932.93,2.0,2025-12-27,2025-12-29,0,1,1,0
TXN-03-03344,ACCT-24922,MERCH-8503,purchase,credit_card,retail,low,US-West,1160.01,6.97,1153.04,2.0,2025-12-09,2025-12-11,0,1,1,0
TXN-03-01661,ACCT-78368,MERCH-8472,withdrawal,debit_card,travel,medium,APAC,2376.12,70.68,2305.44,4.0,2025-12-04,2025-12-08,0,1,1,0
TXN-03-04843,ACCT-52236,MERCH-4802,refund,wire,retail,low,US-Central,1865.81,35.87,1829.94,2.0,2025-12-26,2025-12-28,1,1,1,1
TXN-03-03396,ACCT-58429,MERCH-1300,purchase,digital_wallet,travel,low,US-East,4784.12,150.46,4633.66,2.0,2025-12-03,2025-12-05,0,1,1,0
TXN-03-02604,ACCT-18252,MERCH-6227,purchase,digital_wallet,retail,low,EU-West,2821.63,78.65,2742.98,3.0,2025-12-21,2025-12-24,0,1,1,0
TXN-03-05246,ACCT-96357,MERCH-1179,transfer,debit_card,retail,medium,US-East,188.88,4.96,183.92,3.0,2025-12-27,2025-12-30,0,1,1,0
TXN-03-02904,ACCT-68831,MERCH-6075,purchase,ach,retail,low,US-East,1000.08,34.36,965.72,3.0,2025-12-24,2025-12-27,0,1,1,0
TXN-03-04221,ACCT-59288,MERCH-8048,withdrawal,credit_card,travel,low,EU-West,2226.98,67.68,2159.3,4.0,2025-12-02,2025-12-06,0,1,1,0
TXN-03-02954,ACCT-86103,MERCH-4722,purchase,debit_card,travel,low,EU-West,1655.17,48.03,1607.14,7.0,2025-12-12,2025-12-19,0,1,1,0
TXN-03-04279,ACCT-78944,MERCH-8368,purchase,credit_card,services,medium,US-Central,3420.15,116.5,3303.65,7.0,2025-12-09,2025-12-16,0,1,1,0
TXN-03-01591,ACCT-19139,MERCH-7091,purchase,wire,services,low,US-Central,2671.92,76.79,2595.13,7.0,2025-12-12,2025-12-19,0,1,1,0
TXN-03-02779,ACCT-99880,MERCH-4625,purchase,ach,services,low,APAC,892.94,27.76,865.18,7.0,2025-12-01,2025-12-08,0,1,1,0
TXN-03-05043,ACCT-90808,MERCH-5483,purchase,credit_card,retail,low,APAC,3778.19,66.19,3712.0,2.0,2025-12-01,2025-12-03,0,1,1,0
TXN-03-04268,ACCT-48755,MERCH-6877,refund,debit_card,services,low,US-East,1492.91,14.44,1478.47,6.0,2025-12-03,2025-12-09,0,1,1,0
TXN-03-04593,ACCT-67862,MERCH-9807,transfer,ach,retail,high,US-West,2224.07,11.51,2212.56,6.0,2025-12-28,2026-01-03,0,1,1,0
TXN-03-01548,ACCT-53524,MERCH-7871,withdrawal,credit_card,retail,low,US-Central,3660.28,41.68,3618.6,5.0,2025-12-23,2025-12-28,0,1,1,0
TXN-03-04353,ACCT-90797,MERCH-9264,transfer,digital_wallet,services,medium,US-West,21.05,0.68,20.37,5.0,2025-12-04,2025-12-09,0,1,1,0
TXN-03-02561,ACCT-87038,MERCH-5307,purchase,wire,food_and_beverage,low,US-East,3689.14,39.91,3649.23,1.0,2025-12-29,2025-12-30,0,1,1,0
TXN-03-00575,ACCT-95004,MERCH-8885,purchase,credit_card,services,low,US-West,118.58,3.74,114.84,7.0,2025-12-01,2025-12-08,0,1,1,0
TXN-03-02751,ACCT-11077,MERCH-1735,withdrawal,digital_wallet,food_and_beverage,low,APAC,981.22,14.98,966.24,5.0,2025-12-30,2026-01-04,0,1,1,0
TXN-03-03865,ACCT-16643,MERCH-3975,purchase,wire,food_and_beverage,low,APAC,2816.72,86.34,2730.38,5.0,2025-12-08,2025-12-13,0,1,1,0
TXN-03-01827,ACCT-42775,MERCH-8918,purchase,wire,services,low,US-Central,3681.63,23.65,3657.98,4.0,2025-12-29,2026-01-02,0,1,1,0
TXN-03-01098,ACCT-91250,MERCH-8429,purchase,digital_wallet,retail,low,US-Central,2442.48,62.58,2379.9,1.0,2025-12-07,2025-12-08,0,0,1,0
TXN-03-02055,ACCT-61104,MERCH-6096,purchase,wire,travel,high,US-Central,37.03,0.75,36.28,7.0,2025-12-11,2025-12-18,0,1,1,0
TXN-03-02329,ACCT-96503,MERCH-6439,transfer,credit_card,retail,low,US-Central,1139.79,27.08,1112.71,3.0,2025-12-30,2026-01-02,0,1,1,0
TXN-03-03535,ACCT-82615,MERCH-4933,purchase,digital_wallet,travel,low,APAC,4164.3,128.56,4035.74,2.0,2025-12-20,2025-12-22,0,1,1,0
TXN-03-04357,ACCT-15928,MERCH-9651,withdrawal,debit_card,retail,low,APAC,1777.39,18.43,1758.96,2.0,2025-12-10,2025-12-12,0,1,1,0
TXN-03-01186,ACCT-60320,MERCH-5010,purchase,wire,entertainment,low,US-Central,403.24,6.7,396.54,7.0,2025-12-13,2025-12-20,0,0,1,0
TXN-03-00730,ACCT-99732,MERCH-8292,transfer,credit_card,retail,low,US-East,325.69,6.6,319.09,5.0,2025-12-21,2025-12-26,0,1,1,0
TXN-03-04102,ACCT-93426,MERCH-2737,purchase,wire,entertainment,high,US-West,3411.08,79.48,3331.6,2.0,2025-12-09,2025-12-11,0,1,1,0
TXN-03-04332,ACCT-22517,MERCH-9566,transfer,wire,retail,low,APAC,2703.18,61.59,2641.59,2.0,2025-12-22,2025-12-24,0,1,1,0
TXN-03-01068,ACCT-38226,MERCH-7892,purchase,wire,travel,low,APAC,3596.47,109.79,3486.68,2.0,2025-12-11,2025-12-13,0,1,1,0
TXN-03-03866,ACCT-17783,MERCH-9960,purchase,credit_card,retail,high,EU-West,125.48,3.64,121.84,4.0,2025-12-11,2025-12-15,0,1,1,0
TXN-03-00592,ACCT-43632,MERCH-1612,purchase,digital_wallet,services,low,US-East,3344.27,112.89,3231.38,3.0,2025-12-23,2025-12-26,0,1,1,0
TXN-03-01317,ACCT-29834,MERCH-6776,purchase,ach,services,low,APAC,1481.98,20.78,1461.2,1.0,2025-12-24,2025-12-25,0,1,1,0
TXN-03-04671,ACCT-76024,MERCH-3439,purchase,digital_wallet,entertainment,low,EU-West,1403.52,31.64,1371.88,7.0,2025-12-25,2026-01-01,0,1,1,0
TXN-03-05173,ACCT-61913,MERCH-4075,purchase,credit_card,entertainment,low,US-Central,4953.63,72.71,4880.92,3.0,2025-12-28,2025-12-31,0,1,1,0
TXN-03-02432,ACCT-52555,MERCH-1114,transfer,digital_wallet,retail,medium,US-East,2487.21,62.82,2424.39,3.0,2025-12-25,2025-12-28,0,1,1,0
TXN-03-01084,ACCT-34606,MERCH-9186,withdrawal,wire,entertainment,medium,EU-West,4962.23,104.54,4857.69,6.0,2025-12-29,2026-01-04,0,1,1,0
TXN-03-01896,ACCT-73734,MERCH-6071,purchase,credit_card,food_and_beverage,medium,US-West,4531.58,85.03,4446.55,3.0,2025-12-07,2025-12-10,0,1,1,0
TXN-03-01553,ACCT-34959,MERCH-5823,transfer,wire,travel,low,US-East,1882.15,23.08,1859.07,3.0,2025-12-08,2025-12-11,0,1,1,0
TXN-03-02061,ACCT-24021,MERCH-7373,transfer,credit_card,travel,low,US-Central,2703.71,34.15,2669.56,4.0,2025-12-06,2025-12-10,0,1,1,0
TXN-03-05253,ACCT-28962,MERCH-8564,transfer,ach,retail,low,US-Central,2128.74,18.31,2110.43,7.0,2025-12-18,2025-12-25,0,1,1,0
TXN-03-00466,ACCT-58596,MERCH-6309,refund,debit_card,services,high,US-Central,3335.2,29.55,3305.65,6.0,2025-12-12,2025-12-18,1,1,1,0
TXN-03-00809,ACCT-46377,MERCH-4170,purchase,ach,travel,low,EU-West,4233.44,118.19,4115.25,5.0,2025-12-23,2025-12-28,0,1,1,0
TXN-03-04093,ACCT-26209,MERCH-2342,transfer,digital_wallet,retail,medium,EU-West,307.24,6.46,300.78,4.0,2025-12-05,2025-12-09,0,1,1,0
TXN-03-02695,ACCT-64470,,transfer,ach,retail,low,EU-West,1752.72,13.25,1739.47,5.0,2025-12-30,2026-01-04,0,1,1,0
TXN-03-03534,ACCT-10909,MERCH-7506,transfer,credit_card,food_and_beverage,medium,APAC,1140.27,6.5,1133.77,6.0,2025-12-02,2025-12-08,0,1,1,0
TXN-03-04501,ACCT-48284,MERCH-9741,transfer,ach,entertainment,low,APAC,1695.37,35.78,1659.59,2.0,2025-12-16,2025-12-18,0,1,1,0
TXN-03-04836,ACCT-52710,MERCH-7744,transfer,digital_wallet,food_and_beverage,low,US-East,4464.21,63.27,4400.94,6.0,2025-12-01,2025-12-07,0,1,1,0
TXN-03-01744,ACCT-36916,MERCH-1239,withdrawal,credit_card,services,medium,US-West,4987.54,152.51,4835.03,2.0,2025-12-04,2025-12-06,0,1,1,0
TXN-03-03496,ACCT-55816,MERCH-3675,transfer,credit_card,retail,medium,US-Central,2381.0,37.41,2343.59,7.0,2025-12-09,2025-12-16,0,1,1,0
TXN-03-00412,ACCT-77167,MERCH-1149,refund,credit_card,food_and_beverage,high,EU-West,1776.06,13.4,1762.66,7.0,2025-12-27,2026-01-03,0,0,1,0
TXN-03-00249,ACCT-30257,MERCH-6604,transfer,ach,food_and_beverage,low,APAC,2522.74,40.4,2482.34,7.0,2025-12-14,2025-12-21,0,1,1,0
TXN-03-00977,ACCT-77914,MERCH-7772,transfer,ach,entertainment,medium,APAC,2616.31,18.48,2597.83,5.0,2025-12-22,2025-12-27,0,1,1,0
TXN-03-04760,ACCT-51494,MERCH-3339,purchase,wire,travel,medium,US-Central,3145.48,79.49,3065.99,1.0,2025-12-13,2025-12-14,0,1,1,0
TXN-03-01320,ACCT-14965,MERCH-2972,purchase,debit_card,services,low,US-West,3617.74,100.38,3517.36,3.0,2025-12-22,2025-12-25,0,1,1,0
TXN-03-02739,ACCT-57400,MERCH-4193,purchase,wire,entertainment,low,EU-West,2628.01,24.33,2603.68,5.0,2025-12-27,2026-01-01,0,1,1,0
TXN-03-03323,ACCT-11106,MERCH-1664,purchase,credit_card,travel,low,US-East,1041.28,30.71,1010.57,7.0,2025-12-04,2025-12-11,0,1,1,0
TXN-03-04838,ACCT-64992,MERCH-2408,purchase,wire,entertainment,medium,US-West,3326.28,66.39,3259.89,2.0,2025-12-16,2025-12-18,0,1,1,0
TXN-03-01964,ACCT-57746,MERCH-9338,refund,digital_wallet,entertainment,high,US-West,4206.76,111.84,4094.92,6.0,2025-12-30,2026-01-05,0,1,1,0
TXN-03-02958,ACCT-68197,MERCH-6822,transfer,digital_wallet,food_and_beverage,low,US-East,1669.63,15.88,1653.75,2.0,2025-12-20,2025-12-22,0,1,1,0
TXN-03-02717,ACCT-52909,MERCH-5424,purchase,credit_card,travel,low,US-Central,4452.35,23.44,4428.91,4.0,2025-12-17,2025-12-21,1,0,1,0
TXN-03-05347,ACCT-66378,MERCH-9533,transfer,digital_wallet,retail,low,APAC,1682.29,43.37,1638.92,4.0,2025-12-26,2025-12-30,0,1,1,0
TXN-03-01795,ACCT-27257,MERCH-7251,purchase,debit_card,travel,medium,US-East,4800.22,156.86,4643.36,3.0,2025-12-27,2025-12-30,0,1,1,0
TXN-03-01583,ACCT-33871,MERCH-9205,purchase,digital_wallet,food_and_beverage,low,EU-West,589.71,18.82,570.89,2.0,2025-12-28,2025-12-30,0,1,1,0
TXN-03-05060,ACCT-36941,MERCH-4498,transfer,credit_card,services,high,US-West,157.06,2.88,154.18,1.0,2025-12-06,2025-12-07,0,1,1,0
TXN-03-03205,ACCT-22308,MERCH-6406,refund,ach,entertainment,medium,EU-West,4327.26,122.04,4205.22,1.0,2025-12-04,2025-12-05,0,1,1,0
TXN-03-04216,ACCT-33766,,purchase,credit_card,food_and_beverage,low,US-East,133.41,4.17,129.24,7.0,2025-12-08,2025-12-15,0,1,1,0
TXN-03-01759,ACCT-16320,MERCH-5170,purchase,digital_wallet,travel,low,EU-West,2826.18,73.31,2752.87,3.0,2025-12-14,2025-12-17,0,1,1,0
TXN-03-01102,ACCT-47438,MERCH-7527,purchase,wire,retail,high,US-East,2617.08,27.72,2589.36,6.0,2025-12-08,2025-12-14,0,1,1,0
TXN-03-01968,ACCT-82858,MERCH-4074,purchase,ach,services,low,APAC,3518.47,62.97,3455.5,1.0,2025-12-27,2025-12-28,0,0,1,0
TXN-03-03831,ACCT-25689,MERCH-3151,refund,digital_wallet,entertainment,medium,US-East,3412.55,82.72,3329.83,2.0,2025-12-13,2025-12-15,0,1,1,0
TXN-03-03579,ACCT-70938,MERCH-8063,transfer,debit_card,entertainment,medium,US-East,4074.16,130.32,3943.84,3.0,2025-12-06,2025-12-09,0,1,1,0
TXN-03-04641,ACCT-86999,MERCH-4361,purchase,digital_wallet,food_and_beverage,low,US-Central,4079.37,48.68,4030.69,2.0,2025-12-17,2025-12-19,0,1,1,0
TXN-03-00818,ACCT-92417,MERCH-7435,purchase,debit_card,food_and_beverage,medium,US-East,3484.03,88.47,3395.56,4.0,2025-12-11,2025-12-15,0,1,1,0
TXN-03-01166,ACCT-92759,MERCH-1414,refund,digital_wallet,entertainment,low,EU-West,2234.6,24.61,2209.99,5.0,2025-12-25,2025-12-30,0,0,1,0
TXN-03-04989,ACCT-84187,MERCH-3743,purchase,wire,retail,low,US-Central,1710.52,34.9,1675.62,3.0,2025-12-26,2025-12-29,0,1,1,0
TXN-03-03392,ACCT-98697,MERCH-3315,purchase,debit_card,travel,low,APAC,2808.1,62.83,2745.27,5.0,2025-12-08,2025-12-13,0,1,1,0
TXN-03-01476,ACCT-16971,,purchase,ach,travel,high,US-East,4284.37,72.59,4211.78,2.0,2025-12-17,2025-12-19,0,1,1,0
